Januari,37.3225806451613
Februari,21.6785714285714
Maart,19.258064516129
April,7.20689655172414
Mei,14.9354838709677
Juni,10.9333333333333
Juli,29.5483870967742
Augustus,36.8709677419355
September,29.5
Oktober,10.5483870967742
November,49.4
December,13.5161290322581
